Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Invoice_Amount_USD,Invoice_Status,Product_Plan,Invoice_Month
INV01744,C050,2024-12-06,2025-01-05,1227.82,Paid,Pro,2024-12
INV01745,C123,2024-12-20,2025-01-19,135.72,Paid,Pro,2024-12
INV01746,C113,2024-12-10,2025-01-09,1092.74,Open,Pro,2024-12
INV01747,C050,2024-12-03,2025-01-02,1149.24,Paid,Enterprise,2024-12
INV01748,C131,2024-12-02,2025-01-01,229.51,Paid,Pro,2024-12
INV01749,C001,2024-12-25,2025-01-24,168.28,Paid,Basic,2024-12
INV01750,C054,2024-12-20,2025-01-19,211.04,Paid,Pro,2024-12
INV01751,C039,2024-12-05,2025-01-04,233.04,Paid,Basic,2024-12
INV01752,C139,2024-12-12,2025-01-11,285.82,Paid,Basic,2024-12
INV01753,C107,2024-12-19,2025-01-18,1158.18,Paid,Pro,2024-12
INV01754,C096,2024-12-09,2025-01-08,3671.83,Paid,Basic,2024-12
INV01755,C024,2024-12-05,2025-01-04,350.03,Paid,Pro,2024-12
INV01756,C017,2024-12-02,2025-01-01,365.5,Paid,Pro,2024-12
INV01757,C032,2024-12-18,2025-01-17,460.97,Paid,Enterprise,2024-12
INV01758,C041,2024-12-23,2025-01-22,401.61,Paid,Enterprise,2024-12
INV01759,C103,2024-12-25,2025-01-24,935.59,Paid,Pro,2024-12
INV01760,C054,2024-12-15,2025-01-14,249.46,Paid,Enterprise,2024-12
INV01761,C023,2024-12-09,2025-01-08,123.78,Paid,Enterprise,2024-12
INV01762,C002,2024-12-14,2025-01-13,118.4,Overdue,Pro,2024-12
INV01763,C023,2024-12-21,2025-01-20,257.26,Paid,Basic,2024-12
INV01764,C084,2024-12-02,2025-01-01,136.07,Paid,Pro,2024-12
INV01765,C120,2024-12-04,2025-01-03,188.27,Open,Pro,2024-12
INV01766,C099,2024-12-07,2025-01-06,129.48,Open,Enterprise,2024-12
INV01767,C074,2024-12-17,2025-01-16,297.29,Partial,Enterprise,2024-12
INV01768,C051,2024-12-27,2025-01-26,447.81,Paid,Enterprise,2024-12
INV01769,C043,2024-12-16,2025-01-15,227.39,Paid,Pro,2024-12
INV01770,C091,2024-12-11,2025-01-10,217.47,Paid,Enterprise,2024-12
INV01771,C029,2024-12-19,2025-01-18,697.22,Paid,Enterprise,2024-12
INV01772,C129,2024-12-07,2025-01-06,175.96,Paid,Basic,2024-12
INV01773,C102,2024-12-27,2025-01-26,233.68,Paid,Enterprise,2024-12
INV01774,C130,2024-12-16,2025-01-15,252.03,Overdue,Enterprise,2024-12
INV01775,C122,2024-12-23,2025-01-22,90.02,Paid,Pro,2024-12
INV01776,C137,2024-12-03,2025-01-02,612.15,Paid,Pro,2024-12
INV01777,C083,2024-12-06,2025-01-05,147.98,Paid,Pro,2024-12
INV01778,C110,2024-12-07,2025-01-06,175.85,Paid,Pro,2024-12
INV01779,C080,2024-12-17,2025-01-16,157.41,Overdue,Basic,2024-12
INV01780,C115,2024-12-28,2025-01-27,283.91,Paid,Enterprise,2024-12
INV01781,C049,2024-12-17,2025-01-16,211.8,Paid,Enterprise,2024-12
INV01782,C098,2024-12-27,2025-01-26,1095.09,Partial,Basic,2024-12
INV01783,C115,2024-12-23,2025-01-22,235.08,Overdue,Enterprise,2024-12
INV01784,C086,2024-12-21,2025-01-20,331.36,Paid,Pro,2024-12
INV01785,C010,2024-12-04,2025-01-03,150.5,Paid,Pro,2024-12
INV01786,C021,2024-12-19,2025-01-18,139.19,Paid,Enterprise,2024-12
INV01787,C008,2024-12-22,2025-01-21,168.44,Overdue,Basic,2024-12
INV01788,C108,2024-12-20,2025-01-19,226.88,Paid,Basic,2024-12
INV01789,C080,2024-12-14,2025-01-13,232.81,Partial,Basic,2024-12
INV01790,C092,2024-12-20,2025-01-19,327.39,Paid,Pro,2024-12
INV01791,C108,2024-12-08,2025-01-07,202.12,Paid,Pro,2024-12
INV01792,C111,2024-12-06,2025-01-05,171.6,Open,Enterprise,2024-12
INV01793,C131,2024-12-13,2025-01-12,198.87,Paid,Pro,2024-12
INV01794,C124,2024-12-04,2025-01-03,134.38,Overdue,Basic,2024-12
INV01795,C063,2024-12-01,2024-12-31,228.28,Paid,Basic,2024-12
INV01796,C040,2024-12-27,2025-01-26,363.64,Paid,Basic,2024-12
INV01797,C028,2024-12-20,2025-01-19,147.24,Paid,Basic,2024-12
INV01798,C083,2024-12-19,2025-01-18,268.14,Paid,Enterprise,2024-12
INV01799,C111,2024-12-10,2025-01-09,110.63,Paid,Basic,2024-12
INV01800,C006,2024-12-11,2025-01-10,234.81,Paid,Basic,2024-12
INV01801,C088,2024-12-01,2024-12-31,752.53,Paid,Basic,2024-12
INV01802,C010,2024-12-14,2025-01-13,336.69,Paid,Pro,2024-12
INV01803,C132,2024-12-06,2025-01-05,143.35,Paid,Pro,2024-12
INV01804,C017,2024-12-01,2024-12-31,339.99,Paid,Enterprise,2024-12
INV01805,C115,2024-12-22,2025-01-21,194.6,Paid,Enterprise,2024-12
INV01806,C137,2024-12-25,2025-01-24,1279.89,Paid,Enterprise,2024-12
INV01807,C136,2024-12-20,2025-01-19,373.77,Paid,Pro,2024-12
INV01808,C062,2024-12-22,2025-01-21,1167.17,Paid,Enterprise,2024-12
INV01809,C077,2024-12-03,2025-01-02,2525.34,Paid,Enterprise,2024-12
INV01810,C011,2024-12-13,2025-01-12,177.34,Paid,Basic,2024-12
INV01811,C004,2024-12-07,2025-01-06,146.15,Paid,Basic,2024-12
INV01812,C081,2024-12-28,2025-01-27,122.02,Paid,Pro,2024-12
INV01813,C116,2024-12-27,2025-01-26,225.82,Paid,Basic,2024-12
INV01814,C058,2024-12-14,2025-01-13,193.61,Overdue,Pro,2024-12
INV01815,C036,2025-01-05,2025-02-04,210.25,Partial,Enterprise,2025-01
INV01816,C090,2025-01-20,2025-02-19,263.24,Paid,Basic,2025-01
INV01817,C036,2025-01-22,2025-02-21,111.37,Paid,Basic,2025-01
INV01818,C074,2025-01-02,2025-02-01,208.14,Overdue,Basic,2025-01
INV01819,C025,2025-01-20,2025-02-19,139.07,Partial,Basic,2025-01
INV01820,C121,2025-01-01,2025-01-31,209.54,Paid,Basic,2025-01
INV01821,C038,2025-01-08,2025-02-07,653.56,Partial,Enterprise,2025-01
INV01822,C058,2025-01-08,2025-02-07,165.27,Open,Enterprise,2025-01
INV01823,C127,2025-01-01,2025-01-31,982.73,Overdue,Enterprise,2025-01
INV01824,C039,2025-01-16,2025-02-15,169.26,Overdue,Pro,2025-01
INV01825,C083,2025-01-24,2025-02-23,158.34,Paid,Enterprise,2025-01
INV01826,C017,2025-01-08,2025-02-07,148.73,Paid,Basic,2025-01
INV01827,C053,2025-01-20,2025-02-19,158.96,Paid,Pro,2025-01
INV01828,C012,2025-01-19,2025-02-18,747.99,Overdue,Enterprise,2025-01
INV01829,C120,2025-01-28,2025-02-27,302.38,Paid,Basic,2025-01
INV01830,C091,2025-01-20,2025-02-19,213.89,Paid,Pro,2025-01
INV01831,C103,2025-01-14,2025-02-13,1513.93,Open,Basic,2025-01
INV01832,C004,2025-01-26,2025-02-25,299.39,Paid,Pro,2025-01
INV01833,C049,2025-01-10,2025-02-09,282.46,Paid,Enterprise,2025-01
INV01834,C033,2025-01-25,2025-02-24,1083.34,Paid,Basic,2025-01
INV01835,C125,2025-01-11,2025-02-10,163.32,Open,Basic,2025-01
INV01836,C108,2025-01-05,2025-02-04,252.97,Paid,Basic,2025-01
INV01837,C051,2025-01-07,2025-02-06,99.04,Paid,Pro,2025-01
INV01838,C113,2025-01-02,2025-02-01,1043.16,Paid,Enterprise,2025-01
INV01839,C077,2025-01-05,2025-02-04,4116.71,Paid,Basic,2025-01
INV01840,C019,2025-01-11,2025-02-10,144.97,Paid,Pro,2025-01
INV01841,C017,2025-01-09,2025-02-08,290.69,Paid,Pro,2025-01
INV01842,C139,2025-01-15,2025-02-14,302.89,Paid,Basic,2025-01
INV01843,C007,2025-01-08,2025-02-07,115.19,Open,Basic,2025-01
INV01844,C140,2025-01-14,2025-02-13,192.34,Paid,Pro,2025-01
INV01845,C134,2025-01-11,2025-02-10,245.86,Paid,Enterprise,2025-01
INV01846,C049,2025-01-02,2025-02-01,184.66,Paid,Enterprise,2025-01
INV01847,C050,2025-01-26,2025-02-25,830.83,Paid,Basic,2025-01
INV01848,C103,2025-01-28,2025-02-27,1340.88,Paid,Pro,2025-01
INV01849,C130,2025-01-15,2025-02-14,191.96,Paid,Pro,2025-01
INV01850,C105,2025-01-06,2025-02-05,321.42,Paid,Basic,2025-01
INV01851,C002,2025-01-19,2025-02-18,127.35,Paid,Pro,2025-01
INV01852,C107,2025-01-04,2025-02-03,517.36,Paid,Basic,2025-01
INV01853,C062,2025-01-20,2025-02-19,925.83,Overdue,Pro,2025-01
INV01854,C061,2025-01-20,2025-02-19,194.1,Overdue,Enterprise,2025-01
INV01855,C035,2025-01-28,2025-02-27,199.41,Paid,Basic,2025-01
INV01856,C029,2025-01-26,2025-02-25,1435.09,Paid,Basic,2025-01
INV01857,C053,2025-01-13,2025-02-12,335.72,Paid,Pro,2025-01
INV01858,C077,2025-01-14,2025-02-13,2864.8,Open,Pro,2025-01
INV01859,C077,2025-01-11,2025-02-10,5265.16,Paid,Enterprise,2025-01
INV01860,C118,2025-01-07,2025-02-06,4773.24,Paid,Pro,2025-01
INV01861,C113,2025-01-20,2025-02-19,1175.98,Overdue,Basic,2025-01
INV01862,C126,2025-01-02,2025-02-01,3029.04,Paid,Pro,2025-01
INV01863,C024,2025-01-04,2025-02-03,300.99,Open,Basic,2025-01
INV01864,C104,2025-01-01,2025-01-31,168.93,Paid,Pro,2025-01
INV01865,C061,2025-01-19,2025-02-18,271.9,Paid,Basic,2025-01
INV01866,C081,2025-01-20,2025-02-19,183.86,Partial,Pro,2025-01
INV01867,C075,2025-01-28,2025-02-27,430.42,Overdue,Enterprise,2025-01
INV01868,C106,2025-01-15,2025-02-14,145.1,Paid,Basic,2025-01
INV01869,C100,2025-01-01,2025-01-31,322.33,Overdue,Pro,2025-01
INV01870,C032,2025-01-08,2025-02-07,215.09,Overdue,Pro,2025-01
INV01871,C106,2025-01-27,2025-02-26,362.64,Overdue,Enterprise,2025-01
INV01872,C013,2025-01-01,2025-01-31,448.79,Paid,Basic,2025-01
INV01873,C025,2025-01-25,2025-02-24,133.9,Paid,Enterprise,2025-01
INV01874,C001,2025-01-11,2025-02-10,123.43,Paid,Pro,2025-01
INV01875,C133,2025-01-17,2025-02-16,120.8,Paid,Enterprise,2025-01
INV01876,C140,2025-01-24,2025-02-23,244.21,Paid,Basic,2025-01
INV01877,C094,2025-01-06,2025-02-05,207.34,Open,Basic,2025-01
INV01878,C076,2025-01-18,2025-02-17,564.11,Paid,Enterprise,2025-01
INV01879,C104,2025-01-05,2025-02-04,369.0,Paid,Basic,2025-01
INV01880,C041,2025-01-28,2025-02-27,1142.11,Paid,Enterprise,2025-01
INV01881,C106,2025-01-07,2025-02-06,125.88,Paid,Enterprise,2025-01
INV01882,C050,2025-01-07,2025-02-06,567.08,Paid,Enterprise,2025-01
INV01883,C134,2025-01-27,2025-02-26,340.89,Paid,Pro,2025-01
INV01884,C102,2025-01-28,2025-02-27,359.57,Paid,Pro,2025-01
INV01885,C071,2025-01-24,2025-02-23,1233.57,Partial,Pro,2025-01
INV01886,C005,2025-01-10,2025-02-09,127.32,Paid,Basic,2025-01
INV01887,C090,2025-01-14,2025-02-13,97.72,Paid,Enterprise,2025-01
INV01888,C089,2025-01-07,2025-02-06,1229.73,Paid,Basic,2025-01
INV01889,C021,2025-01-01,2025-01-31,233.14,Paid,Enterprise,2025-01
INV01890,C059,2025-01-13,2025-02-12,2663.37,Paid,Pro,2025-01
INV01891,C058,2025-01-23,2025-02-22,209.85,Paid,Basic,2025-01
INV01892,C087,2025-01-23,2025-02-22,139.38,Partial,Pro,2025-01
INV01893,C120,2025-01-08,2025-02-07,297.64,Paid,Basic,2025-01
INV01894,C121,2025-01-24,2025-02-23,159.94,Overdue,Pro,2025-01
INV01895,C073,2025-01-08,2025-02-07,58.2,Paid,Enterprise,2025-01
INV01896,C125,2025-01-12,2025-02-11,128.1,Paid,Pro,2025-01
INV01897,C022,2025-01-06,2025-02-05,284.69,Paid,Basic,2025-01
INV01898,C122,2025-01-06,2025-02-05,187.45,Overdue,Enterprise,2025-01
INV01899,C103,2025-01-18,2025-02-17,353.33,Overdue,Basic,2025-01
INV01900,C128,2025-01-16,2025-02-15,85.07,Overdue,Enterprise,2025-01
INV01901,C006,2025-02-26,2025-03-28,214.59,Overdue,Enterprise,2025-02
INV01902,C042,2025-02-16,2025-03-18,589.25,Paid,Enterprise,2025-02
INV01903,C080,2025-02-15,2025-03-17,351.28,Paid,Pro,2025-02
INV01904,C045,2025-02-03,2025-03-05,462.88,Paid,Basic,2025-02
INV01905,C090,2025-02-04,2025-03-06,373.28,Overdue,Enterprise,2025-02
INV01906,C129,2025-02-19,2025-03-21,137.53,Paid,Enterprise,2025-02
INV01907,C086,2025-02-17,2025-03-19,123.49,Overdue,Pro,2025-02
INV01908,C095,2025-02-09,2025-03-11,144.27,Paid,Enterprise,2025-02
INV01909,C090,2025-02-14,2025-03-16,100.25,Overdue,Enterprise,2025-02
INV01910,C078,2025-02-09,2025-03-11,279.91,Partial,Basic,2025-02
INV01911,C023,2025-02-21,2025-03-23,100.73,Open,Pro,2025-02
INV01912,C078,2025-02-08,2025-03-10,156.93,Paid,Enterprise,2025-02
INV01913,C104,2025-02-07,2025-03-09,111.57,Paid,Enterprise,2025-02
INV01914,C079,2025-02-05,2025-03-07,179.79,Paid,Basic,2025-02
INV01915,C052,2025-02-27,2025-03-29,186.33,Paid,Basic,2025-02
INV01916,C108,2025-02-27,2025-03-29,246.38,Partial,Enterprise,2025-02
INV01917,C072,2025-02-11,2025-03-13,967.42,Overdue,Enterprise,2025-02
INV01918,C058,2025-02-22,2025-03-24,362.51,Paid,Basic,2025-02
INV01919,C038,2025-02-21,2025-03-23,1007.44,Paid,Enterprise,2025-02
INV01920,C082,2025-02-02,2025-03-04,3189.61,Paid,Pro,2025-02
INV01921,C112,2025-02-07,2025-03-09,438.44,Paid,Enterprise,2025-02
INV01922,C057,2025-02-22,2025-03-24,136.39,Paid,Basic,2025-02
INV01923,C129,2025-02-20,2025-03-22,176.57,Partial,Enterprise,2025-02
INV01924,C014,2025-02-27,2025-03-29,1569.98,Paid,Pro,2025-02
INV01925,C066,2025-02-04,2025-03-06,421.45,Paid,Pro,2025-02
INV01926,C062,2025-02-19,2025-03-21,611.21,Paid,Pro,2025-02
INV01927,C057,2025-02-09,2025-03-11,344.72,Paid,Pro,2025-02
INV01928,C039,2025-02-02,2025-03-04,336.98,Partial,Enterprise,2025-02
INV01929,C040,2025-02-23,2025-03-25,535.32,Paid,Enterprise,2025-02
INV01930,C058,2025-02-18,2025-03-20,216.05,Paid,Pro,2025-02
INV01931,C111,2025-02-06,2025-03-08,144.42,Paid,Enterprise,2025-02
INV01932,C130,2025-02-16,2025-03-18,123.68,Open,Enterprise,2025-02
INV01933,C024,2025-02-24,2025-03-26,186.8,Paid,Basic,2025-02
INV01934,C104,2025-02-27,2025-03-29,184.98,Open,Enterprise,2025-02
INV01935,C036,2025-02-03,2025-03-05,137.46,Open,Basic,2025-02
INV01936,C135,2025-02-19,2025-03-21,1199.87,Paid,Pro,2025-02
INV01937,C072,2025-02-26,2025-03-28,541.59,Paid,Enterprise,2025-02
INV01938,C048,2025-02-10,2025-03-12,855.0,Overdue,Enterprise,2025-02
INV01939,C100,2025-02-24,2025-03-26,127.78,Paid,Pro,2025-02
INV01940,C078,2025-02-19,2025-03-21,84.31,Partial,Pro,2025-02
INV01941,C083,2025-02-13,2025-03-15,251.28,Paid,Pro,2025-02
INV01942,C097,2025-02-28,2025-03-30,179.95,Overdue,Pro,2025-02
INV01943,C105,2025-02-16,2025-03-18,175.62,Paid,Basic,2025-02
INV01944,C068,2025-02-05,2025-03-07,225.68,Paid,Pro,2025-02
INV01945,C055,2025-02-28,2025-03-30,272.19,Partial,Enterprise,2025-02
INV01946,C102,2025-02-15,2025-03-17,175.78,Paid,Pro,2025-02
INV01947,C080,2025-02-02,2025-03-04,209.42,Paid,Pro,2025-02
INV01948,C111,2025-02-08,2025-03-10,230.97,Paid,Pro,2025-02
INV01949,C023,2025-02-07,2025-03-09,191.4,Open,Basic,2025-02
INV01950,C106,2025-02-12,2025-03-14,315.93,Paid,Enterprise,2025-02
INV01951,C027,2025-02-25,2025-03-27,120.91,Paid,Pro,2025-02
INV01952,C026,2025-02-06,2025-03-08,139.91,Paid,Basic,2025-02
INV01953,C130,2025-02-04,2025-03-06,227.44,Partial,Enterprise,2025-02
INV01954,C014,2025-02-22,2025-03-24,4402.75,Paid,Pro,2025-02
INV01955,C099,2025-02-20,2025-03-22,189.52,Paid,Pro,2025-02
INV01956,C053,2025-02-10,2025-03-12,388.51,Open,Pro,2025-02
INV01957,C080,2025-02-08,2025-03-10,220.73,Paid,Enterprise,2025-02
INV01958,C068,2025-02-05,2025-03-07,338.22,Partial,Enterprise,2025-02
INV01959,C123,2025-02-19,2025-03-21,130.25,Paid,Enterprise,2025-02
INV01960,C007,2025-02-13,2025-03-15,128.65,Partial,Basic,2025-02
INV01961,C051,2025-02-08,2025-03-10,137.29,Paid,Enterprise,2025-02
INV01962,C058,2025-02-18,2025-03-20,457.15,Paid,Enterprise,2025-02
INV01963,C108,2025-02-08,2025-03-10,137.79,Open,Pro,2025-02
INV01964,C125,2025-02-20,2025-03-22,304.09,Paid,Pro,2025-02
INV01965,C102,2025-02-23,2025-03-25,109.01,Open,Basic,2025-02
INV01966,C094,2025-02-08,2025-03-10,201.84,Paid,Basic,2025-02
INV01967,C063,2025-02-17,2025-03-19,139.24,Partial,Basic,2025-02
INV01968,C006,2025-02-25,2025-03-27,165.79,Paid,Basic,2025-02
INV01969,C104,2025-02-13,2025-03-15,341.26,Paid,Pro,2025-02
INV01970,C021,2025-02-12,2025-03-14,321.51,Paid,Pro,2025-02
INV01971,C062,2025-02-22,2025-03-24,953.44,Partial,Pro,2025-02
INV01972,C111,2025-02-03,2025-03-05,165.42,Partial,Enterprise,2025-02
INV01973,C093,2025-02-19,2025-03-21,192.98,Paid,Enterprise,2025-02
INV01974,C059,2025-02-08,2025-03-10,1668.61,Paid,Pro,2025-02
INV01975,C107,2025-02-20,2025-03-22,629.22,Paid,Enterprise,2025-02
INV01976,C088,2025-02-13,2025-03-15,816.35,Paid,Pro,2025-02
INV01977,C024,2025-02-07,2025-03-09,172.67,Partial,Basic,2025-02
INV01978,C025,2025-02-03,2025-03-05,169.6,Paid,Pro,2025-02
INV01979,C100,2025-02-25,2025-03-27,270.05,Paid,Basic,2025-02
INV01980,C079,2025-02-27,2025-03-29,102.21,Paid,Enterprise,2025-02
INV01981,C012,2025-02-17,2025-03-19,797.54,Paid,Enterprise,2025-02
INV01982,C002,2025-02-27,2025-03-29,165.03,Paid,Enterprise,2025-02
INV01983,C036,2025-02-19,2025-03-21,240.93,Partial,Pro,2025-02
INV01984,C063,2025-02-23,2025-03-25,200.34,Paid,Basic,2025-02
INV01985,C006,2025-02-18,2025-03-20,116.19,Paid,Enterprise,2025-02
INV01986,C078,2025-02-16,2025-03-18,225.82,Paid,Basic,2025-02
INV01987,C123,2025-02-02,2025-03-04,364.4,Paid,Enterprise,2025-02
INV01988,C040,2025-03-06,2025-04-05,250.84,Partial,Enterprise,2025-03
INV01989,C117,2025-03-20,2025-04-19,174.09,Overdue,Enterprise,2025-03
INV01990,C112,2025-03-17,2025-04-16,803.43,Paid,Basic,2025-03
INV01991,C075,2025-03-18,2025-04-17,148.27,Open,Enterprise,2025-03
INV01992,C073,2025-03-08,2025-04-07,261.11,Paid,Pro,2025-03
INV01993,C005,2025-03-28,2025-04-27,238.0,Paid,Pro,2025-03
INV01994,C072,2025-03-03,2025-04-02,497.16,Paid,Enterprise,2025-03
INV01995,C040,2025-03-21,2025-04-20,189.46,Paid,Enterprise,2025-03
INV01996,C021,2025-03-27,2025-04-26,296.26,Paid,Enterprise,2025-03
INV01997,C063,2025-03-21,2025-04-20,218.32,Open,Pro,2025-03
INV01998,C139,2025-03-15,2025-04-14,320.79,Paid,Enterprise,2025-03
INV01999,C016,2025-03-21,2025-04-20,4041.45,Paid,Enterprise,2025-03
INV02000,C031,2025-03-09,2025-04-08,4722.08,Paid,Pro,2025-03
INV02001,C042,2025-03-11,2025-04-10,1032.81,Paid,Basic,2025-03
INV02002,C096,2025-03-24,2025-04-23,3523.46,Overdue,Pro,2025-03
INV02003,C048,2025-03-24,2025-04-23,1018.72,Overdue,Enterprise,2025-03
INV02004,C111,2025-03-14,2025-04-13,185.03,Paid,Basic,2025-03
INV02005,C115,2025-03-25,2025-04-24,259.77,Paid,Pro,2025-03
INV02006,C099,2025-03-25,2025-04-24,99.32,Paid,Enterprise,2025-03
INV02007,C073,2025-03-12,2025-04-11,166.13,Paid,Pro,2025-03
INV02008,C063,2025-03-09,2025-04-08,240.68,Paid,Basic,2025-03
INV02009,C131,2025-03-26,2025-04-25,215.35,Paid,Enterprise,2025-03
INV02010,C058,2025-03-19,2025-04-18,170.8,Paid,Enterprise,2025-03
INV02011,C063,2025-03-08,2025-04-07,146.46,Paid,Basic,2025-03
INV02012,C023,2025-03-08,2025-04-07,335.49,Partial,Enterprise,2025-03
INV02013,C010,2025-03-01,2025-03-31,159.41,Paid,Enterprise,2025-03
INV02014,C094,2025-03-05,2025-04-04,262.89,Paid,Enterprise,2025-03
INV02015,C048,2025-03-06,2025-04-05,832.63,Paid,Pro,2025-03
INV02016,C053,2025-03-19,2025-04-18,121.31,Paid,Enterprise,2025-03
INV02017,C018,2025-03-17,2025-04-16,187.59,Overdue,Enterprise,2025-03
INV02018,C006,2025-03-28,2025-04-27,124.79,Paid,Pro,2025-03
INV02019,C063,2025-03-08,2025-04-07,203.77,Paid,Pro,2025-03
INV02020,C129,2025-03-24,2025-04-23,256.42,Paid,Pro,2025-03
INV02021,C079,2025-03-25,2025-04-24,223.35,Overdue,Enterprise,2025-03
INV02022,C011,2025-03-18,2025-04-17,217.5,Paid,Pro,2025-03
INV02023,C013,2025-03-24,2025-04-23,182.92,Paid,Pro,2025-03
INV02024,C114,2025-03-14,2025-04-13,2596.33,Paid,Pro,2025-03
INV02025,C138,2025-03-03,2025-04-02,134.34,Open,Enterprise,2025-03
INV02026,C015,2025-03-06,2025-04-05,167.55,Paid,Basic,2025-03
INV02027,C118,2025-03-03,2025-04-02,2800.08,Paid,Pro,2025-03
INV02028,C053,2025-03-04,2025-04-03,168.51,Paid,Enterprise,2025-03
INV02029,C101,2025-03-19,2025-04-18,254.33,Paid,Pro,2025-03
INV02030,C040,2025-03-17,2025-04-16,242.28,Overdue,Basic,2025-03
INV02031,C011,2025-03-02,2025-04-01,159.81,Overdue,Pro,2025-03
INV02032,C066,2025-03-19,2025-04-18,700.58,Paid,Enterprise,2025-03
INV02033,C126,2025-03-17,2025-04-16,1416.56,Overdue,Pro,2025-03
INV02034,C015,2025-03-11,2025-04-10,278.71,Open,Basic,2025-03
INV02035,C073,2025-03-28,2025-04-27,85.92,Paid,Enterprise,2025-03
INV02036,C112,2025-03-05,2025-04-04,1533.52,Paid,Basic,2025-03
INV02037,C049,2025-03-06,2025-04-05,183.72,Open,Enterprise,2025-03
INV02038,C106,2025-03-28,2025-04-27,138.37,Paid,Pro,2025-03
INV02039,C104,2025-03-23,2025-04-22,168.41,Paid,Pro,2025-03
INV02040,C050,2025-03-15,2025-04-14,1034.0,Paid,Pro,2025-03
INV02041,C116,2025-03-14,2025-04-13,234.84,Overdue,Basic,2025-03
INV02042,C127,2025-03-22,2025-04-21,851.1,Paid,Enterprise,2025-03
INV02043,C128,2025-03-19,2025-04-18,187.42,Overdue,Enterprise,2025-03
INV02044,C015,2025-03-20,2025-04-19,107.03,Overdue,Basic,2025-03
INV02045,C062,2025-03-10,2025-04-09,804.17,Paid,Enterprise,2025-03
INV02046,C015,2025-03-24,2025-04-23,154.05,Overdue,Enterprise,2025-03
INV02047,C139,2025-03-21,2025-04-20,263.92,Paid,Pro,2025-03
INV02048,C016,2025-03-23,2025-04-22,5026.25,Paid,Enterprise,2025-03
INV02049,C085,2025-03-18,2025-04-17,204.55,Paid,Pro,2025-03
INV02050,C009,2025-03-23,2025-04-22,180.09,Partial,Pro,2025-03
INV02051,C076,2025-03-07,2025-04-06,547.9,Paid,Pro,2025-03
INV02052,C115,2025-03-15,2025-04-14,239.61,Paid,Basic,2025-03
INV02053,C016,2025-03-20,2025-04-19,4868.32,Paid,Enterprise,2025-03
INV02054,C116,2025-03-14,2025-04-13,277.51,Paid,Basic,2025-03
INV02055,C084,2025-03-09,2025-04-08,148.05,Open,Basic,2025-03
INV02056,C042,2025-03-12,2025-04-11,387.58,Partial,Enterprise,2025-03
INV02057,C024,2025-03-10,2025-04-09,293.41,Partial,Pro,2025-03
INV02058,C022,2025-03-02,2025-04-01,132.89,Open,Enterprise,2025-03
INV02059,C013,2025-03-24,2025-04-23,193.75,Paid,Basic,2025-03
INV02060,C051,2025-03-02,2025-04-01,131.82,Paid,Enterprise,2025-03
INV02061,C077,2025-03-23,2025-04-22,3651.72,Partial,Enterprise,2025-03
INV02062,C008,2025-03-02,2025-04-01,164.16,Paid,Pro,2025-03
INV02063,C117,2025-03-22,2025-04-21,155.77,Paid,Pro,2025-03
INV02064,C004,2025-03-16,2025-04-15,178.26,Paid,Basic,2025-03
INV02065,C015,2025-03-08,2025-04-07,600.61,Paid,Enterprise,2025-03
INV02066,C110,2025-03-22,2025-04-21,161.89,Paid,Basic,2025-03
INV02067,C136,2025-03-23,2025-04-22,151.29,Paid,Pro,2025-03
INV02068,C041,2025-03-27,2025-04-26,593.72,Overdue,Basic,2025-03
INV02069,C067,2025-03-20,2025-04-19,896.81,Partial,Pro,2025-03
INV02070,C102,2025-03-05,2025-04-04,161.3,Paid,Basic,2025-03
INV02071,C049,2025-03-19,2025-04-18,400.76,Overdue,Enterprise,2025-03
INV02072,C023,2025-03-07,2025-04-06,224.35,Paid,Basic,2025-03
INV02073,C062,2025-03-10,2025-04-09,463.57,Open,Pro,2025-03
INV02074,C074,2025-03-11,2025-04-10,193.44,Open,Pro,2025-03
INV02075,C004,2025-04-26,2025-05-26,183.17,Paid,Basic,2025-04
INV02076,C013,2025-04-08,2025-05-08,172.57,Paid,Pro,2025-04
INV02077,C096,2025-04-12,2025-05-12,4890.34,Paid,Pro,2025-04
INV02078,C058,2025-04-16,2025-05-16,401.76,Paid,Pro,2025-04
INV02079,C077,2025-04-17,2025-05-17,1919.74,Overdue,Enterprise,2025-04
INV02080,C007,2025-04-05,2025-05-05,394.69,Overdue,Pro,2025-04
INV02081,C013,2025-04-11,2025-05-11,57.47,Paid,Basic,2025-04
INV02082,C056,2025-04-10,2025-05-10,3100.96,Paid,Enterprise,2025-04
INV02083,C049,2025-04-03,2025-05-03,179.88,Paid,Enterprise,2025-04
INV02084,C055,2025-04-11,2025-05-11,296.88,Overdue,Pro,2025-04
INV02085,C086,2025-04-09,2025-05-09,163.74,Paid,Enterprise,2025-04
INV02086,C076,2025-04-25,2025-05-25,893.75,Paid,Enterprise,2025-04
INV02087,C139,2025-04-18,2025-05-18,225.51,Paid,Enterprise,2025-04
INV02088,C018,2025-04-19,2025-05-19,300.06,Paid,Enterprise,2025-04
INV02089,C015,2025-04-08,2025-05-08,185.67,Paid,Pro,2025-04
INV02090,C096,2025-04-14,2025-05-14,2314.74,Paid,Pro,2025-04
INV02091,C118,2025-04-16,2025-05-16,2049.52,Paid,Basic,2025-04
INV02092,C099,2025-04-22,2025-05-22,208.88,Overdue,Basic,2025-04
